version,phase,condition,split_policy,n_runs,train_mean,val_mean,test_mean,test_std,primary_mean,speed_mean,flow_mean,temp_mean,tension_mean,val_test_gap_mean,source_csv,note
v3,window_length_ablation,window_length=25.0; window_s=0.5,,9.0,,0.4231798519233359,0.6445472258483287,0.0463204037465579,,0.6795985955012016,0.6055670249904113,0.5914957598770253,0.7015275230246764,-0.2213673739249927,C:\Users\EM328 Super\Desktop\caxton-new-codex\v3\research_package_v3\tables\window_length_ablation_aggregate.csv,TCN input history length ablation
v4,combined_aggregate,phase=phase1_backbone_ablation; config_name=trial_multimodal_1s; backbone_mode=unfrozen_source; split_policy=leave_one_piece_out,leave_one_piece_out,9.0,,0.4599183815598325,0.6828810359348237,0.0460141659695865,,0.7522424999187936,0.6334640422973227,0.582007500015936,0.7638101015072427,-0.2229626543749912,C:\Users\EM328 Super\Desktop\caxton-new-codex\v4\research_package_v4\tables\v4_combined_aggregate.csv,v4 full combined aggregate
v4,combined_aggregate,phase=phase2_ablation; config_name=fusion_m4_1s; backbone_mode=frozen_source; variant_name=image_size_288; split_policy=leave_one_piece_out,leave_one_piece_out,9.0,,0.4868161176753824,0.6599353462254265,0.0428310929226247,,0.7011559352910333,0.6155617897641994,0.6150110620192712,0.7080125978272019,-0.1731192285500439,C:\Users\EM328 Super\Desktop\caxton-new-codex\v4\research_package_v4\tables\v4_combined_aggregate.csv,v4 full combined aggregate
v4,combined_aggregate,phase=phase2_ablation; config_name=fusion_m4_1s; backbone_mode=frozen_source; variant_name=lr_schedule_warmup_cosine; split_policy=leave_one_piece_out,leave_one_piece_out,9.0,,0.4802621588820179,0.6486157041026918,0.0271590825841403,,0.6867374944076015,0.5881264192589698,0.6065278673337786,0.713071035410417,-0.1683535452206738,C:\Users\EM328 Super\Desktop\caxton-new-codex\v4\research_package_v4\tables\v4_combined_aggregate.csv,v4 full combined aggregate
v4,combined_aggregate,phase=phase2_ablation; config_name=fusion_m4_1s; backbone_mode=frozen_source; variant_name=dropout_0p4_wd_0.01; split_policy=leave_one_piece_out,leave_one_piece_out,9.0,,0.4814329335792531,0.6483866277779184,0.0439554662131507,,0.6969103471611774,0.5880172301095243,0.5962512772206242,0.712367656620348,-0.1669536941986654,C:\Users\EM328 Super\Desktop\caxton-new-codex\v4\research_package_v4\tables\v4_combined_aggregate.csv,v4 full combined aggregate
v4,combined_aggregate,phase=phase2_ablation; config_name=fusion_m4_1s; backbone_mode=frozen_source; variant_name=dropout_0p3_wd_0.001; split_policy=leave_one_piece_out,leave_one_piece_out,9.0,,0.4814711568497395,0.6467436693814391,0.0389860304060013,,0.6943521803052813,0.5847990045556217,0.5948577349200007,0.7129657577448527,-0.1652725125316996,C:\Users\EM328 Super\Desktop\caxton-new-codex\v4\research_package_v4\tables\v4_combined_aggregate.csv,v4 full combined aggregate
v4,combined_aggregate,phase=phase2_ablation; config_name=fusion_m4_1s; backbone_mode=frozen_source; variant_name=tcn_wide; split_policy=leave_one_piece_out,leave_one_piece_out,9.0,,0.4900670355313534,0.64547208146652,0.0484348355917814,,0.6937050079368543,0.5838720031833505,0.5911715259957315,0.7131397887501433,-0.1554050459351664,C:\Users\EM328 Super\Desktop\caxton-new-codex\v4\research_package_v4\tables\v4_combined_aggregate.csv,v4 full combined aggregate
v4,combined_aggregate,phase=phase2_ablation; config_name=fusion_m4_1s; backbone_mode=frozen_source; variant_name=dropout_0p2_wd_0.0001; split_policy=leave_one_piece_out,leave_one_piece_out,9.0,,0.4798376701403405,0.6447447166066469,0.0377948773803025,,0.6904407926244152,0.58437929681547,0.5960520713651547,0.7081067056215482,-0.1649070464663064,C:\Users\EM328 Super\Desktop\caxton-new-codex\v4\research_package_v4\tables\v4_combined_aggregate.csv,v4 full combined aggregate
v4,combined_aggregate,phase=phase2_ablation; config_name=fusion_m4_1s; backbone_mode=frozen_source; variant_name=image_size_224; split_policy=leave_one_piece_out,leave_one_piece_out,9.0,,0.4797065147575274,0.6446959283780099,0.0376702298414491,,0.6902480084089297,0.5843617086010593,0.5961018218729338,0.7080721746291165,-0.1649894136204824,C:\Users\EM328 Super\Desktop\caxton-new-codex\v4\research_package_v4\tables\v4_combined_aggregate.csv,v4 full combined aggregate
v4,combined_aggregate,phase=phase2_ablation; config_name=fusion_m4_1s; backbone_mode=frozen_source; variant_name=tcn_small; split_policy=leave_one_piece_out,leave_one_piece_out,9.0,,0.4797297632078559,0.6446766286518116,0.0377050477080557,,0.6902683742105256,0.5842414093940119,0.5962624437950507,0.7079342872076586,-0.1649468654439558,C:\Users\EM328 Super\Desktop\caxton-new-codex\v4\research_package_v4\tables\v4_combined_aggregate.csv,v4 full combined aggregate
