package,run_id,fusion_method,image_encoder_init,regime,stage,seed,source_family,training_mode,loss_scope,architecture_family,selection_subset,used_internal_holdout_for_selection,config_path
v11b_complete_l27_codex_package_v2,p0_linear_seed1,,,,,1.0,,,,,,,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11b_complete_l27_codex_package_v2\runs\v11b_balanced_l27\p0_linear_seed1\run_config_resolved.json
v11b_complete_l27_codex_package_v2,p0_linear_seed2,,,,,2.0,,,,,,,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11b_complete_l27_codex_package_v2\runs\v11b_balanced_l27\p0_linear_seed2\run_config_resolved.json
v11b_complete_l27_codex_package_v2,p0_linear_seed3,,,,,3.0,,,,,,,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11b_complete_l27_codex_package_v2\runs\v11b_balanced_l27\p0_linear_seed3\run_config_resolved.json
v11b_complete_l27_codex_package_v2,p0_mlp_seed1,,,,,1.0,,,,,,,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11b_complete_l27_codex_package_v2\runs\v11b_balanced_l27\p0_mlp_seed1\run_config_resolved.json
v11b_complete_l27_codex_package_v2,p0_mlp_seed2,,,,,2.0,,,,,,,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11b_complete_l27_codex_package_v2\runs\v11b_balanced_l27\p0_mlp_seed2\run_config_resolved.json
v11b_complete_l27_codex_package_v2,p0_mlp_seed3,,,,,3.0,,,,,,,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11b_complete_l27_codex_package_v2\runs\v11b_balanced_l27\p0_mlp_seed3\run_config_resolved.json
v11b_complete_l27_codex_package_v2,p5_linear_seed1,,,,,1.0,,,,,,,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11b_complete_l27_codex_package_v2\runs\v11b_balanced_l27\p5_linear_seed1\run_config_resolved.json
v11b_complete_l27_codex_package_v2,p5_linear_seed2,,,,,2.0,,,,,,,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11b_complete_l27_codex_package_v2\runs\v11b_balanced_l27\p5_linear_seed2\run_config_resolved.json
v11b_complete_l27_codex_package_v2,p5_linear_seed3,,,,,3.0,,,,,,,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11b_complete_l27_codex_package_v2\runs\v11b_balanced_l27\p5_linear_seed3\run_config_resolved.json
v11b_complete_l27_codex_package_v2,p5_mlp_seed1,,,,,1.0,,,,,,,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11b_complete_l27_codex_package_v2\runs\v11b_balanced_l27\p5_mlp_seed1\run_config_resolved.json
v11b_complete_l27_codex_package_v2,p5_mlp_seed2,,,,,2.0,,,,,,,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11b_complete_l27_codex_package_v2\runs\v11b_balanced_l27\p5_mlp_seed2\run_config_resolved.json
v11b_complete_l27_codex_package_v2,p5_mlp_seed3,,,,,3.0,,,,,,,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11b_complete_l27_codex_package_v2\runs\v11b_balanced_l27\p5_mlp_seed3\run_config_resolved.json
v11b_complete_l27_codex_package_v2,random_linear_seed1,,,,,1.0,,,,,,,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11b_complete_l27_codex_package_v2\runs\v11b_balanced_l27\random_linear_seed1\run_config_resolved.json
v11b_complete_l27_codex_package_v2,random_linear_seed2,,,,,2.0,,,,,,,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11b_complete_l27_codex_package_v2\runs\v11b_balanced_l27\random_linear_seed2\run_config_resolved.json
v11b_complete_l27_codex_package_v2,random_linear_seed3,,,,,3.0,,,,,,,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11b_complete_l27_codex_package_v2\runs\v11b_balanced_l27\random_linear_seed3\run_config_resolved.json
v11b_complete_l27_codex_package_v2,random_mlp_seed1,,,,,1.0,,,,,,,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11b_complete_l27_codex_package_v2\runs\v11b_balanced_l27\random_mlp_seed1\run_config_resolved.json
v11b_complete_l27_codex_package_v2,random_mlp_seed2,,,,,2.0,,,,,,,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11b_complete_l27_codex_package_v2\runs\v11b_balanced_l27\random_mlp_seed2\run_config_resolved.json
v11b_complete_l27_codex_package_v2,random_mlp_seed3,,,,,3.0,,,,,,,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11b_complete_l27_codex_package_v2\runs\v11b_balanced_l27\random_mlp_seed3\run_config_resolved.json
v11c_v5_build,nature_finetune_tension_only_seed1,,,,,1.0,nature_source,finetune,tension_only,,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11c_v5_build\runs\v11c_l27_internal_balanced\nature_finetune_tension_only_seed1\run_config_resolved.json
v11c_v5_build,nature_finetune_tension_only_seed2,,,,,2.0,nature_source,finetune,tension_only,,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11c_v5_build\runs\v11c_l27_internal_balanced\nature_finetune_tension_only_seed2\run_config_resolved.json
v11c_v5_build,nature_finetune_tension_only_seed3,,,,,3.0,nature_source,finetune,tension_only,,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11c_v5_build\runs\v11c_l27_internal_balanced\nature_finetune_tension_only_seed3\run_config_resolved.json
v11c_v5_build,nature_frozen_linear_seed1,,,,,1.0,nature_source,frozen_probe,tension_only,,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11c_v5_build\runs\v11c_l27_internal_balanced\nature_frozen_linear_seed1\run_config_resolved.json
v11c_v5_build,nature_frozen_linear_seed2,,,,,2.0,nature_source,frozen_probe,tension_only,,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11c_v5_build\runs\v11c_l27_internal_balanced\nature_frozen_linear_seed2\run_config_resolved.json
v11c_v5_build,nature_frozen_linear_seed3,,,,,3.0,nature_source,frozen_probe,tension_only,,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11c_v5_build\runs\v11c_l27_internal_balanced\nature_frozen_linear_seed3\run_config_resolved.json
v11c_v5_build,nature_frozen_mlp_seed1,,,,,1.0,nature_source,frozen_probe,tension_only,,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11c_v5_build\runs\v11c_l27_internal_balanced\nature_frozen_mlp_seed1\run_config_resolved.json
v11c_v5_build,nature_frozen_mlp_seed2,,,,,2.0,nature_source,frozen_probe,tension_only,,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11c_v5_build\runs\v11c_l27_internal_balanced\nature_frozen_mlp_seed2\run_config_resolved.json
v11c_v5_build,nature_frozen_mlp_seed3,,,,,3.0,nature_source,frozen_probe,tension_only,,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11c_v5_build\runs\v11c_l27_internal_balanced\nature_frozen_mlp_seed3\run_config_resolved.json
v11c_v5_build,random_frozen_linear_seed1,,,,,1.0,random,frozen_random_control,tension_only,,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11c_v5_build\runs\v11c_l27_internal_balanced\random_frozen_linear_seed1\run_config_resolved.json
v11c_v5_build,random_frozen_linear_seed2,,,,,2.0,random,frozen_random_control,tension_only,,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11c_v5_build\runs\v11c_l27_internal_balanced\random_frozen_linear_seed2\run_config_resolved.json
v11c_v5_build,random_frozen_linear_seed3,,,,,3.0,random,frozen_random_control,tension_only,,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11c_v5_build\runs\v11c_l27_internal_balanced\random_frozen_linear_seed3\run_config_resolved.json
v11c_v5_build,random_frozen_mlp_seed1,,,,,1.0,random,frozen_random_control,tension_only,,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11c_v5_build\runs\v11c_l27_internal_balanced\random_frozen_mlp_seed1\run_config_resolved.json
v11c_v5_build,random_frozen_mlp_seed2,,,,,2.0,random,frozen_random_control,tension_only,,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11c_v5_build\runs\v11c_l27_internal_balanced\random_frozen_mlp_seed2\run_config_resolved.json
v11c_v5_build,random_frozen_mlp_seed3,,,,,3.0,random,frozen_random_control,tension_only,,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11c_v5_build\runs\v11c_l27_internal_balanced\random_frozen_mlp_seed3\run_config_resolved.json
v11c_v5_build,scratch_four_head_seed1,,,,,1.0,scratch,train_from_scratch,four_head_sum_ce,,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11c_v5_build\runs\v11c_l27_internal_balanced\scratch_four_head_seed1\run_config_resolved.json
v11c_v5_build,scratch_four_head_seed2,,,,,2.0,scratch,train_from_scratch,four_head_sum_ce,,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11c_v5_build\runs\v11c_l27_internal_balanced\scratch_four_head_seed2\run_config_resolved.json
v11c_v5_build,scratch_four_head_seed3,,,,,3.0,scratch,train_from_scratch,four_head_sum_ce,,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11c_v5_build\runs\v11c_l27_internal_balanced\scratch_four_head_seed3\run_config_resolved.json
v11c_v5_build,scratch_tension_only_seed1,,,,,1.0,scratch,train_from_scratch,tension_only,,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11c_v5_build\runs\v11c_l27_internal_balanced\scratch_tension_only_seed1\run_config_resolved.json
v11c_v5_build,scratch_tension_only_seed2,,,,,2.0,scratch,train_from_scratch,tension_only,,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11c_v5_build\runs\v11c_l27_internal_balanced\scratch_tension_only_seed2\run_config_resolved.json
v11c_v5_build,scratch_tension_only_seed3,,,,,3.0,scratch,train_from_scratch,tension_only,,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11c_v5_build\runs\v11c_l27_internal_balanced\scratch_tension_only_seed3\run_config_resolved.json
v11d_0p4_scratch_four_head_build,scratch_four_head_0p4_seed1,,,,,1.0,scratch,train_from_scratch,four_head_sum_ce,,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11d_0p4_scratch_four_head_build\runs\v11d_scratch_four_head_0p4\scratch_four_head_0p4_seed1\run_config_resolved.json
v11d_0p4_scratch_four_head_build,scratch_four_head_0p4_seed2,,,,,2.0,scratch,train_from_scratch,four_head_sum_ce,,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11d_0p4_scratch_four_head_build\runs\v11d_scratch_four_head_0p4\scratch_four_head_0p4_seed2\run_config_resolved.json
v11d_0p4_scratch_four_head_build,scratch_four_head_0p4_seed3,,,,,3.0,scratch,train_from_scratch,four_head_sum_ce,,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11d_0p4_scratch_four_head_build\runs\v11d_scratch_four_head_0p4\scratch_four_head_0p4_seed3\run_config_resolved.json
v11e_two_contrast_label_audit_package,scratch_four_head_include64train_seed1,,,include64_train_only,,1.0,scratch,train_from_scratch,four_head_sum_ce,,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11e_two_contrast_label_audit_package\runs\v11e_two_contrast_label_audit\scratch_four_head_include64train_seed1\run_config_resolved.json
v11e_two_contrast_label_audit_package,scratch_four_head_include64train_seed2,,,include64_train_only,,2.0,scratch,train_from_scratch,four_head_sum_ce,,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11e_two_contrast_label_audit_package\runs\v11e_two_contrast_label_audit\scratch_four_head_include64train_seed2\run_config_resolved.json
v11e_two_contrast_label_audit_package,scratch_four_head_include64train_seed3,,,include64_train_only,,3.0,scratch,train_from_scratch,four_head_sum_ce,,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11e_two_contrast_label_audit_package\runs\v11e_two_contrast_label_audit\scratch_four_head_include64train_seed3\run_config_resolved.json
v11e_two_contrast_label_audit_package,scratch_four_head_quarantine64_seed1,,,quarantine64,,1.0,scratch,train_from_scratch,four_head_sum_ce,,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11e_two_contrast_label_audit_package\runs\v11e_two_contrast_label_audit\scratch_four_head_quarantine64_seed1\run_config_resolved.json
v11e_two_contrast_label_audit_package,scratch_four_head_quarantine64_seed2,,,quarantine64,,2.0,scratch,train_from_scratch,four_head_sum_ce,,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11e_two_contrast_label_audit_package\runs\v11e_two_contrast_label_audit\scratch_four_head_quarantine64_seed2\run_config_resolved.json
v11e_two_contrast_label_audit_package,scratch_four_head_quarantine64_seed3,,,quarantine64,,3.0,scratch,train_from_scratch,four_head_sum_ce,,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11e_two_contrast_label_audit_package\runs\v11e_two_contrast_label_audit\scratch_four_head_quarantine64_seed3\run_config_resolved.json
v11e_two_contrast_label_audit_package,scratch_four_head_include64train_seed1,,,include64_train_only,,1.0,scratch,train_from_scratch,four_head_sum_ce,,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11e_two_contrast_label_audit_package\v11e_handoff_results\per_run_outputs\scratch_four_head_include64train_seed1\run_config_resolved.json
v11e_two_contrast_label_audit_package,scratch_four_head_include64train_seed2,,,include64_train_only,,2.0,scratch,train_from_scratch,four_head_sum_ce,,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11e_two_contrast_label_audit_package\v11e_handoff_results\per_run_outputs\scratch_four_head_include64train_seed2\run_config_resolved.json
v11e_two_contrast_label_audit_package,scratch_four_head_include64train_seed3,,,include64_train_only,,3.0,scratch,train_from_scratch,four_head_sum_ce,,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11e_two_contrast_label_audit_package\v11e_handoff_results\per_run_outputs\scratch_four_head_include64train_seed3\run_config_resolved.json
v11e_two_contrast_label_audit_package,scratch_four_head_quarantine64_seed1,,,quarantine64,,1.0,scratch,train_from_scratch,four_head_sum_ce,,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11e_two_contrast_label_audit_package\v11e_handoff_results\per_run_outputs\scratch_four_head_quarantine64_seed1\run_config_resolved.json
v11e_two_contrast_label_audit_package,scratch_four_head_quarantine64_seed2,,,quarantine64,,2.0,scratch,train_from_scratch,four_head_sum_ce,,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11e_two_contrast_label_audit_package\v11e_handoff_results\per_run_outputs\scratch_four_head_quarantine64_seed2\run_config_resolved.json
v11e_two_contrast_label_audit_package,scratch_four_head_quarantine64_seed3,,,quarantine64,,3.0,scratch,train_from_scratch,four_head_sum_ce,,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11e_two_contrast_label_audit_package\v11e_handoff_results\per_run_outputs\scratch_four_head_quarantine64_seed3\run_config_resolved.json
v11f_mobilenet_teacher_distill_64audit_package,mobilenetv3small_scratch_include64train_seed1,,,include64_train_only,,1.0,scratch_or_teacher_distill,train_from_scratch,four_head_sum_ce,mobilenetv3_small_tcn_hadamard_four_head,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11f_mobilenet_teacher_distill_64audit_package\runs\v11f_mobilenet_teacher_distill_64audit\mobilenetv3small_scratch_include64train_seed1\run_config_resolved.json
v11f_mobilenet_teacher_distill_64audit_package,mobilenetv3small_scratch_quarantine64_seed1,,,quarantine64,,1.0,scratch_or_teacher_distill,train_from_scratch,four_head_sum_ce,mobilenetv3_small_tcn_hadamard_four_head,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11f_mobilenet_teacher_distill_64audit_package\runs\v11f_mobilenet_teacher_distill_64audit\mobilenetv3small_scratch_quarantine64_seed1\run_config_resolved.json
v11f_mobilenet_teacher_distill_64audit_package,mobilenetv3small_teacherdistill_include64train_seed1,,,include64_train_only,,1.0,scratch_or_teacher_distill,train_with_frozen_teacher_distillation,four_head_ce_sum_plus_teacher_kl,mobilenetv3_small_tcn_hadamard_four_head,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11f_mobilenet_teacher_distill_64audit_package\runs\v11f_mobilenet_teacher_distill_64audit\mobilenetv3small_teacherdistill_include64train_seed1\run_config_resolved.json
v11f_mobilenet_teacher_distill_64audit_package,mobilenetv3small_teacherdistill_quarantine64_seed1,,,quarantine64,,1.0,scratch_or_teacher_distill,train_with_frozen_teacher_distillation,four_head_ce_sum_plus_teacher_kl,mobilenetv3_small_tcn_hadamard_four_head,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11f_mobilenet_teacher_distill_64audit_package\runs\v11f_mobilenet_teacher_distill_64audit\mobilenetv3small_teacherdistill_quarantine64_seed1\run_config_resolved.json
v11f_transfer_64audit_package,mobilenetv3small_imagenet_include64train_seed1,,,include64_train_only,,1.0,scratch_or_imagenet,train_from_scratch,four_head_sum_ce,mobilenetv3_small_tcn_hadamard_four_head,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11f_transfer_64audit_package\runs\v11f_mobilenet_transfer_64audit\mobilenetv3small_imagenet_include64train_seed1\run_config_resolved.json
v11f_transfer_64audit_package,mobilenetv3small_imagenet_quarantine64_seed1,,,quarantine64,,1.0,scratch_or_imagenet,train_from_scratch,four_head_sum_ce,mobilenetv3_small_tcn_hadamard_four_head,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11f_transfer_64audit_package\runs\v11f_mobilenet_transfer_64audit\mobilenetv3small_imagenet_quarantine64_seed1\run_config_resolved.json
v11f_transfer_64audit_package,mobilenetv3small_scratch_include64train_seed1,,,include64_train_only,,1.0,scratch_or_imagenet,train_from_scratch,four_head_sum_ce,mobilenetv3_small_tcn_hadamard_four_head,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11f_transfer_64audit_package\runs\v11f_mobilenet_transfer_64audit\mobilenetv3small_scratch_include64train_seed1\run_config_resolved.json
v11f_transfer_64audit_package,mobilenetv3small_scratch_quarantine64_seed1,,,quarantine64,,1.0,scratch_or_imagenet,train_from_scratch,four_head_sum_ce,mobilenetv3_small_tcn_hadamard_four_head,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11f_transfer_64audit_package\runs\v11f_mobilenet_transfer_64audit\mobilenetv3small_scratch_quarantine64_seed1\run_config_resolved.json
v11g_loss_followup_package,v11g_mobilenetv3small_printbalancedce_include64train_seed1,,,include64_train_only,,1.0,loss_followup,train_with_print_balanced_tension_ce,speed_flow_temp_ce_plus_print_balanced_tension_ce,mobilenetv3_small_tcn_hadamard_four_head,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11g_loss_followup_package\runs\v11g_loss_followup\v11g_mobilenetv3small_printbalancedce_include64train_seed1\run_config_resolved.json
v11g_loss_followup_package,v11g_mobilenetv3small_tensiononlydistill_include64train_seed1,,,include64_train_only,,1.0,loss_followup,train_with_tension_only_teacher_distillation,four_head_ce_sum_plus_tension_only_teacher_kl,mobilenetv3_small_tcn_hadamard_four_head,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v11g_loss_followup_package\runs\v11g_loss_followup\v11g_mobilenetv3small_tensiononlydistill_include64train_seed1\run_config_resolved.json
v12_fusion_comparison_package,v12_concat_128_scratch_include64train_seed1,concat_128,scratch,include64_train_only,stage_1a,1.0,v12_fusion_comparison,train_from_scratch_or_caxton_dkd_warmup,four_head_sum_ce,mobilenetv3_small_tcn_multifusion_four_head,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v12_fusion_comparison_package\runs\v12_fusion_comparison\v12_concat_128_scratch_include64train_seed1\run_config_resolved.json
v12_fusion_comparison_package,v12_concat_128_scratch_include64train_seed2,concat_128,scratch,include64_train_only,stage_1a,2.0,v12_fusion_comparison,train_from_scratch_or_caxton_dkd_warmup,four_head_sum_ce,mobilenetv3_small_tcn_multifusion_four_head,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v12_fusion_comparison_package\runs\v12_fusion_comparison\v12_concat_128_scratch_include64train_seed2\run_config_resolved.json
v12_fusion_comparison_package,v12_concat_128_scratch_include64train_seed3,concat_128,scratch,include64_train_only,stage_1a,3.0,v12_fusion_comparison,train_from_scratch_or_caxton_dkd_warmup,four_head_sum_ce,mobilenetv3_small_tcn_multifusion_four_head,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v12_fusion_comparison_package\runs\v12_fusion_comparison\v12_concat_128_scratch_include64train_seed3\run_config_resolved.json
v12_fusion_comparison_package,v12_concat_256_scratch_include64train_seed1,concat_256,scratch,include64_train_only,stage_1a,1.0,v12_fusion_comparison,train_from_scratch_or_caxton_dkd_warmup,four_head_sum_ce,mobilenetv3_small_tcn_multifusion_four_head,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v12_fusion_comparison_package\runs\v12_fusion_comparison\v12_concat_256_scratch_include64train_seed1\run_config_resolved.json
v12_fusion_comparison_package,v12_concat_256_scratch_include64train_seed2,concat_256,scratch,include64_train_only,stage_1a,2.0,v12_fusion_comparison,train_from_scratch_or_caxton_dkd_warmup,four_head_sum_ce,mobilenetv3_small_tcn_multifusion_four_head,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v12_fusion_comparison_package\runs\v12_fusion_comparison\v12_concat_256_scratch_include64train_seed2\run_config_resolved.json
v12_fusion_comparison_package,v12_concat_256_scratch_include64train_seed3,concat_256,scratch,include64_train_only,stage_1a,3.0,v12_fusion_comparison,train_from_scratch_or_caxton_dkd_warmup,four_head_sum_ce,mobilenetv3_small_tcn_multifusion_four_head,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v12_fusion_comparison_package\runs\v12_fusion_comparison\v12_concat_256_scratch_include64train_seed3\run_config_resolved.json
v12_fusion_comparison_package,v12_film_scratch_include64train_seed1,film,scratch,include64_train_only,stage_1a,1.0,v12_fusion_comparison,train_from_scratch_or_caxton_dkd_warmup,four_head_sum_ce,mobilenetv3_small_tcn_multifusion_four_head,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v12_fusion_comparison_package\runs\v12_fusion_comparison\v12_film_scratch_include64train_seed1\run_config_resolved.json
v12_fusion_comparison_package,v12_film_scratch_include64train_seed2,film,scratch,include64_train_only,stage_1a,2.0,v12_fusion_comparison,train_from_scratch_or_caxton_dkd_warmup,four_head_sum_ce,mobilenetv3_small_tcn_multifusion_four_head,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v12_fusion_comparison_package\runs\v12_fusion_comparison\v12_film_scratch_include64train_seed2\run_config_resolved.json
v12_fusion_comparison_package,v12_film_scratch_include64train_seed3,film,scratch,include64_train_only,stage_1a,3.0,v12_fusion_comparison,train_from_scratch_or_caxton_dkd_warmup,four_head_sum_ce,mobilenetv3_small_tcn_multifusion_four_head,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v12_fusion_comparison_package\runs\v12_fusion_comparison\v12_film_scratch_include64train_seed3\run_config_resolved.json
v12_fusion_comparison_package,v12_gmu_caxton_dkd_warmup_include64train_seed1,gmu,caxton_dkd_warmup,include64_train_only,stage_1b,1.0,v12_fusion_comparison,train_from_scratch_or_caxton_dkd_warmup,four_head_sum_ce,mobilenetv3_small_tcn_multifusion_four_head,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v12_fusion_comparison_package\runs\v12_fusion_comparison\v12_gmu_caxton_dkd_warmup_include64train_seed1\run_config_resolved.json
v12_fusion_comparison_package,v12_gmu_caxton_dkd_warmup_include64train_seed2,gmu,caxton_dkd_warmup,include64_train_only,stage_1b,2.0,v12_fusion_comparison,train_from_scratch_or_caxton_dkd_warmup,four_head_sum_ce,mobilenetv3_small_tcn_multifusion_four_head,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v12_fusion_comparison_package\runs\v12_fusion_comparison\v12_gmu_caxton_dkd_warmup_include64train_seed2\run_config_resolved.json
v12_fusion_comparison_package,v12_gmu_caxton_dkd_warmup_include64train_seed3,gmu,caxton_dkd_warmup,include64_train_only,stage_1b,3.0,v12_fusion_comparison,train_from_scratch_or_caxton_dkd_warmup,four_head_sum_ce,mobilenetv3_small_tcn_multifusion_four_head,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v12_fusion_comparison_package\runs\v12_fusion_comparison\v12_gmu_caxton_dkd_warmup_include64train_seed3\run_config_resolved.json
v12_fusion_comparison_package,v12_gmu_scratch_include64train_seed1,gmu,scratch,include64_train_only,stage_1a,1.0,v12_fusion_comparison,train_from_scratch_or_caxton_dkd_warmup,four_head_sum_ce,mobilenetv3_small_tcn_multifusion_four_head,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v12_fusion_comparison_package\runs\v12_fusion_comparison\v12_gmu_scratch_include64train_seed1\run_config_resolved.json
v12_fusion_comparison_package,v12_gmu_scratch_include64train_seed2,gmu,scratch,include64_train_only,stage_1a,2.0,v12_fusion_comparison,train_from_scratch_or_caxton_dkd_warmup,four_head_sum_ce,mobilenetv3_small_tcn_multifusion_four_head,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v12_fusion_comparison_package\runs\v12_fusion_comparison\v12_gmu_scratch_include64train_seed2\run_config_resolved.json
v12_fusion_comparison_package,v12_gmu_scratch_include64train_seed3,gmu,scratch,include64_train_only,stage_1a,3.0,v12_fusion_comparison,train_from_scratch_or_caxton_dkd_warmup,four_head_sum_ce,mobilenetv3_small_tcn_multifusion_four_head,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v12_fusion_comparison_package\runs\v12_fusion_comparison\v12_gmu_scratch_include64train_seed3\run_config_resolved.json
v12_fusion_comparison_package,v12_hadamard_scratch_include64train_seed1,hadamard,scratch,include64_train_only,stage_1a,1.0,v12_fusion_comparison,train_from_scratch_or_caxton_dkd_warmup,four_head_sum_ce,mobilenetv3_small_tcn_multifusion_four_head,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v12_fusion_comparison_package\runs\v12_fusion_comparison\v12_hadamard_scratch_include64train_seed1\run_config_resolved.json
v12_fusion_comparison_package,v12_hadamard_scratch_include64train_seed2,hadamard,scratch,include64_train_only,stage_1a,2.0,v12_fusion_comparison,train_from_scratch_or_caxton_dkd_warmup,four_head_sum_ce,mobilenetv3_small_tcn_multifusion_four_head,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v12_fusion_comparison_package\runs\v12_fusion_comparison\v12_hadamard_scratch_include64train_seed2\run_config_resolved.json
v12_fusion_comparison_package,v12_hadamard_scratch_include64train_seed3,hadamard,scratch,include64_train_only,stage_1a,3.0,v12_fusion_comparison,train_from_scratch_or_caxton_dkd_warmup,four_head_sum_ce,mobilenetv3_small_tcn_multifusion_four_head,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v12_fusion_comparison_package\runs\v12_fusion_comparison\v12_hadamard_scratch_include64train_seed3\run_config_resolved.json
v12_fusion_comparison_package,v12_sum_caxton_dkd_warmup_include64train_seed1,sum,caxton_dkd_warmup,include64_train_only,stage_1b,1.0,v12_fusion_comparison,train_from_scratch_or_caxton_dkd_warmup,four_head_sum_ce,mobilenetv3_small_tcn_multifusion_four_head,id_val,False,C:\Users\EM328 Super\Desktop\caxton-new-codex\v12_fusion_comparison_package\runs\v12_fusion_comparison\v12_sum_caxton_dkd_warmup_include64train_seed1\run_config_resolved.json
