package,run_id,stage,fusion_method,image_encoder_init,regime,seed,selected_epoch,selection_subset,id_val_avg4_balanced_accuracy,id_test_avg4_balanced_accuracy,internal_holdout_avg4_balanced_accuracy,internal_holdout_param_ood_avg4_balanced_accuracy,internal_holdout_geom_ood_avg4_balanced_accuracy,internal_holdout_tension_balanced_accuracy,internal_holdout_param_ood_tension_balanced_accuracy,internal_holdout_geom_ood_tension_balanced_accuracy
v13_moco_fusion_package,v13_sum_moco_pretrained_include64train_seed4,stage_b,sum,moco_pretrained,include64_train_only,4.0,47,id_val,0.9046893490421949,0.8156408660823394,0.36431356903423645,,,0.8852126741334363,,
v13_moco_fusion_package,v13_sum_moco_pretrained_include64train_seed5,stage_b,sum,moco_pretrained,include64_train_only,5.0,48,id_val,0.9220437276662824,0.8323581585593773,0.34794094178664886,,,0.9267834893255994,,
v13_moco_fusion_package,v13_sum_scratch_include64train_seed1,stage_a,sum,scratch,include64_train_only,1.0,62,id_val,0.9331473257644822,0.884856891384729,0.32058168370080925,,,0.9062281606788325,,
v13_moco_fusion_package,v13_sum_scratch_include64train_seed2,stage_a,sum,scratch,include64_train_only,2.0,58,id_val,0.942313658131356,0.8853798590537076,0.3012940863558669,,,0.9000468269828262,,
v13_moco_fusion_package,v13_sum_scratch_include64train_seed3,stage_a,sum,scratch,include64_train_only,3.0,53,id_val,0.9350080094151938,0.8702843337191151,0.3186753656180206,,,0.9128726789512577,,
v13_moco_fusion_package,v13_sum_scratch_include64train_seed4,stage_a,sum,scratch,include64_train_only,4.0,63,id_val,0.9629626725558158,0.9165559689495183,0.30092592592592593,,,0.8901428788569691,,
v13_moco_fusion_package,v13_sum_scratch_include64train_seed5,stage_a,sum,scratch,include64_train_only,5.0,54,id_val,0.9630362765997134,0.9219710453453551,0.2949346405228758,,,0.8757102324133789,,
v13c_domain_adversarial_package,v13c_gmu_moco_pretrained_seed1,,gmu,moco_pretrained,include64_train_only,1.0,41,id_val,0.9435914472110335,0.8785448402897447,0.3563201362731408,,,0.7373125283898586,,
v13c_domain_adversarial_package,v13c_gmu_moco_pretrained_seed2,,gmu,moco_pretrained,include64_train_only,2.0,46,id_val,0.9400283596044681,0.8648543838405595,0.3527319166246191,,,0.7929646409228089,,
v13c_domain_adversarial_package,v13c_gmu_moco_pretrained_seed3,,gmu,moco_pretrained,include64_train_only,3.0,42,id_val,0.9268325082873103,0.8487041310936067,0.4119563644328667,,,0.8324494903570566,,
v13d_clean_data_package,v13d_gmu_moco_pretrained_include64train_seed1,stage_a,gmu,moco_pretrained,include64_train_only,1.0,24,id_val,0.9345596609658989,0.8790844869897186,0.45536916213144873,,,0.6520710348441506,,
v13d_clean_data_package,v13d_gmu_moco_pretrained_include64train_seed2,stage_a,gmu,moco_pretrained,include64_train_only,2.0,59,id_val,0.9537116998673374,0.8901037189756282,0.508559683641175,,,0.634654674175036,,
v13d_clean_data_package,v13d_gmu_moco_pretrained_include64train_seed3,stage_a,gmu,moco_pretrained,include64_train_only,3.0,44,id_val,0.9410684406185187,0.8872623589467201,0.5119380464447809,,,0.6484403153023363,,
v13e_imgonly_comparison_package,caxton_imgonly_seed1,,,,,,1,,,,,,,,,
v13e_imgonly_comparison_package,caxton_imgonly_seed2,,,,,,24,,,,,,,,,
v13e_imgonly_comparison_package,caxton_imgonly_seed3,,,,,,20,,,,,,,,,
v13e_imgonly_comparison_package,v13d_imgonly_seed1,,,,,,35,,,,,,,,,
v13e_imgonly_comparison_package,v13d_imgonly_seed2,,,,,,24,,,,,,,,,
v13e_imgonly_comparison_package,v13d_imgonly_seed3,,,,,,35,,,,,,,,,
v14_seqnorm_flowimage_package,v14_aonly_moco_pretrained_seed1,stage_a,aonly,moco_pretrained,include64_train_only,1.0,50,id_val,0.9446805663669363,0.8908634627202126,0.44848079562821125,,,0.6622618290240119,,
v14_seqnorm_flowimage_package,v14_aonly_moco_pretrained_seed2,stage_a,aonly,moco_pretrained,include64_train_only,2.0,59,id_val,0.9528860453874947,0.8891716797912865,0.5184636891548936,,,0.6629843232440581,,
v14_seqnorm_flowimage_package,v14_aonly_moco_pretrained_seed3,stage_a,aonly,moco_pretrained,include64_train_only,3.0,40,id_val,0.943729797985041,0.8900201375761031,0.45623323784596165,,,0.6576693685885541,,
v14_seqnorm_flowimage_package,v14_conly_moco_pretrained_seed1,stage_a,conly,moco_pretrained,include64_train_only,1.0,50,id_val,0.9474996141162307,0.8854364161471266,0.4579819908050905,,,0.6591187270501836,,
v14_seqnorm_flowimage_package,v14_conly_moco_pretrained_seed2,stage_a,conly,moco_pretrained,include64_train_only,2.0,50,id_val,0.9470523750047485,0.8864623071579476,0.4945800327665175,,,0.6591946021493974,,
v14_seqnorm_flowimage_package,v14_conly_moco_pretrained_seed3,stage_a,conly,moco_pretrained,include64_train_only,3.0,61,id_val,0.950107966388661,0.8903601187568255,0.4817545718108831,,,0.6383612688160641,,
v14_seqnorm_flowimage_package,v14_gmu_moco_pretrained_include64train_seed1,stage_a,gmu,moco_pretrained,include64_train_only,1.0,26,id_val,0.921777511960117,0.8675500439454192,0.4303616418526279,,,0.6607082143342854,,
v14_seqnorm_flowimage_package,v14_gmu_moco_pretrained_include64train_seed2,stage_a,gmu,moco_pretrained,include64_train_only,2.0,39,id_val,0.9424692763320454,0.8797240405107847,0.47854541528074557,,,0.6578601128253121,,
v14_seqnorm_flowimage_package,v14_gmu_moco_pretrained_include64train_seed3,stage_a,gmu,moco_pretrained,include64_train_only,3.0,32,id_val,0.9364186247217405,0.8883226064448387,0.47212382470431763,,,0.6627863276528816,,
v14_seqnorm_flowimage_package,v14_imgonly_moco_pretrained_seed1,stage_a,imgonly,moco_pretrained,include64_train_only,1.0,50,id_val,0.9442843935909293,0.8895800882634151,0.40020539581446063,,,0.6610032147991404,,
v14_seqnorm_flowimage_package,v14_imgonly_moco_pretrained_seed2,stage_a,imgonly,moco_pretrained,include64_train_only,2.0,38,id_val,0.9358257841961242,0.8820586790580783,0.3941770711597019,,,0.6614445869743776,,
